date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,date_ind,year,is_weekend,day_of_week_name,usage_cpu_lag_1,usage_storage_lag_1,users_active_lag_1,usage_cpu_lag_3,usage_storage_lag_3,users_active_lag_3,usage_cpu_lag_7,usage_storage_lag_7,users_active_lag_7,usage_cpu_rolling_mean_3,usage_storage_rolling_mean_3,users_active_rolling_mean_3,usage_cpu_rolling_mean_7,usage_storage_rolling_mean_7,users_active_rolling_mean_7,usage_cpu_rolling_mean_30,usage_storage_rolling_mean_30,users_active_rolling_mean_30,usage_cpu_rolling_std_3,usage_cpu_rolling_std_7,usage_cpu_rolling_std_30,usage_storage_rolling_std_3,usage_storage_rolling_std_7,usage_storage_rolling_std_30,users_active_rolling_std_3,users_active_rolling_std_7,users_active_rolling_std_30,cpu_per_user,storage_per_user,cpu_storage_ratio,econ_demand_ratio,system_stress,cpu_utilization_ratio,storage_efficiency
2023-01-26,East US,Storage,57,1892,435,103.24,0.96,0,1,26,2023,False,Thursday,52.0,1418.0,437.0,92.0,542.0,439.0,90.0,1828.0,213.0,69.0,1637.0,429.6666666666667,80.71428571428571,1403.2857142857142,402.2857142857143,79.93333333333334,1199.8666666666666,333.1333333333333,25.238858928247932,18.643267647368795,13.00645286355792,239.0418373423359,449.2129095376024,461.52600952846024,11.015141094571968,55.62587613007168,84.79213257800771,0.1310344827586207,4.349425287356322,0.030126849894291756,107.54166666666667,54.72,0.8071428571428572,0.7034013605442178
2023-01-27,East US,Storage,60,503,333,93.23,1.06,0,1,27,2023,False,Friday,57.0,1892.0,435.0,98.0,1601.0,417.0,84.0,1776.0,281.0,56.333333333333336,1271.0,401.6666666666667,77.28571428571429,1221.4285714285713,409.7142857142857,79.93333333333334,1199.8666666666666,333.1333333333333,4.041451884327422,20.089087300607478,13.00645286355792,706.0715261218227,524.5391174300404,461.52600952846024,59.47548514584248,37.12462922694417,84.79213257800771,0.18018018018018017,1.5105105105105106,0.11928429423459244,87.95283018867924,63.6,0.7728571428571428,0.6122448979591837
2023-01-28,East US,Storage,93,1397,212,110.31,1.09,1,1,28,2023,True,Saturday,60.0,503.0,333.0,52.0,1418.0,437.0,86.0,1176.0,401.0,70.0,1264.0,326.6666666666667,78.28571428571429,1253.0,382.7142857142857,79.93333333333334,1199.8666666666666,333.1333333333333,19.97498435543819,20.758245636487725,13.00645286355792,703.9865055524856,527.9886362413494,461.52600952846024,111.6348213297864,83.84651510491108,84.79213257800771,0.4386792452830189,6.589622641509434,0.06657122405153901,101.20183486238531,101.37,0.7828571428571429,0.6280701754385964
2023-01-29,East US,Storage,75,1073,331,91.61,0.97,1,1,29,2023,True,Sunday,93.0,1397.0,212.0,57.0,1892.0,435.0,96.0,1418.0,406.0,76.0,991.0,292.0,75.28571428571429,1203.7142857142858,372.0,79.93333333333334,1199.8666666666666,333.1333333333333,16.522711641858315,19.232908305941724,13.00645286355792,452.60578873894195,526.1184005797282,461.52600952846024,69.28924880528002,85.15671827088367,84.79213257800771,0.22658610271903323,3.2416918429003023,0.06989748369058714,94.44329896907217,72.75,0.7528571428571429,0.6033655567490154
2023-01-30,East US,Storage,87,1964,296,103.31,1.1,0,1,30,2023,False,Monday,75.0,1073.0,331.0,60.0,503.0,333.0,92.0,542.0,439.0,85.0,1478.0,279.6666666666667,74.57142857142857,1406.857142857143,351.57142857142856,79.93333333333334,1199.8666666666666,333.1333333333333,9.1651513899117,18.590832354121424,13.00645286355792,450.9889133892315,502.01309032448825,461.52600952846024,61.15826463637873,83.54211940264446,84.79213257800771,0.2939189189189189,6.635135135135135,0.04429735234215886,93.91818181818181,95.7,0.7457142857142858,0.7051915503043322
2023-01-31,East US,Storage,69,510,453,95.21,0.98,0,1,31,2023,False,Tuesday,87.0,1964.0,296.0,93.0,1397.0,212.0,98.0,1601.0,417.0,77.0,1182.3333333333333,360.0,70.42857142857143,1251.0,356.7142857142857,79.16666666666667,1163.7,335.3,9.1651513899117,15.468862734076968,12.948394477317636,733.1400502859825,592.8355589874818,471.89004783040224,82.4196578493262,89.16036915901266,87.04305316019352,0.152317880794702,1.1258278145695364,0.13529411764705881,97.15306122448979,67.62,0.7042857142857143,0.6270676691729323
2023-02-01,East US,Storage,90,1278,456,88.94,0.88,0,2,1,2023,False,Wednesday,69.0,510.0,453.0,75.0,1073.0,331.0,52.0,1418.0,437.0,82.0,1250.6666666666667,401.6666666666667,75.85714285714286,1231.0,359.42857142857144,79.06666666666666,1147.4,339.5,11.357816691600561,14.565124686828371,12.849079755947997,727.3852715950007,588.6090949574825,458.5903889393957,91.52231057689339,92.24759643274743,89.77548624783095,0.19736842105263158,2.8026315789473686,0.07042253521126761,101.06818181818181,79.2,0.7585714285714287,0.6170426065162907
2023-02-02,East US,Storage,75,655,248,108.13,1.14,0,2,2,2023,False,Thursday,90.0,1278.0,456.0,87.0,1964.0,296.0,57.0,1892.0,435.0,78.0,814.3333333333334,385.6666666666667,78.42857142857143,1054.2857142857142,332.7142857142857,78.73333333333333,1143.6,332.1,10.816653826391983,12.053452380364474,12.819525337743885,408.03962225908043,540.8363012612085,462.2914142877174,119.23226632641574,93.77937634987461,87.77492769028342,0.3024193548387097,2.6411290322580645,0.11450381679389313,94.85087719298247,85.49999999999999,0.7842857142857144,0.5284640171858217
2023-02-03,East US,Storage,79,1446,331,99.28,1.1,0,2,3,2023,False,Friday,75.0,655.0,248.0,69.0,510.0,453.0,60.0,503.0,333.0,81.33333333333333,1126.3333333333333,345.0,81.14285714285714,1189.0,332.42857142857144,78.8,1170.6666666666667,329.8,7.767453465154051,8.95225430508185,12.815400218433314,416.7401268576534,496.2378461987759,455.14160989462533,104.70434565957613,93.78140743746798,86.83333223023804,0.23867069486404835,4.3685800604229605,0.05463347164591978,90.25454545454545,86.9,0.8114285714285715,0.5959899749373434
2023-02-04,East US,Storage,95,990,364,103.62,0.94,1,2,4,2023,True,Saturday,79.0,1446.0,331.0,90.0,1278.0,456.0,93.0,1397.0,212.0,83.0,1030.3333333333333,314.3333333333333,81.42857142857143,1130.857142857143,354.14285714285717,78.83333333333333,1147.2,334.3333333333333,10.583005244258377,9.413769044280137,12.857530554271413,397.0394606753,491.6273753468944,445.2703479445052,59.76899976855338,77.41969725986735,84.86310815918058,0.260989010989011,2.71978021978022,0.09595959595959595,110.2340425531915,89.3,0.8142857142857142,0.5668456856426781
2023-02-05,East US,Storage,66,1213,357,103.61,1.15,1,2,5,2023,True,Sunday,95.0,990.0,364.0,75.0,655.0,248.0,75.0,1073.0,331.0,80.0,1216.3333333333333,350.6666666666667,80.14285714285714,1150.857142857143,357.85714285714283,77.93333333333334,1148.8666666666666,334.26666666666665,14.52583904633396,10.930516478016491,12.776415053104502,228.01827412146838,491.72906787221376,445.4250765847998,17.38773514099334,76.74509446088076,84.8438457456965,0.18487394957983194,3.3977591036414565,0.05441055234954658,90.09565217391305,75.89999999999999,0.8014285714285714,0.5768707482993197
2023-02-06,East US,Storage,86,1676,275,99.64,1.16,0,2,6,2023,False,Monday,66.0,1213.0,357.0,79.0,1446.0,331.0,87.0,1964.0,296.0,82.33333333333333,1293.0,332.0,80.0,1109.7142857142858,354.85714285714283,78.36666666666666,1158.6333333333334,333.53333333333336,14.84362938547489,10.83205120618126,12.82369394662792,349.9271352724732,419.02852499788696,453.8680868158557,49.4873721266345,79.91126030672719,85.2710620491413,0.31272727272727274,6.094545454545455,0.0513126491646778,85.89655172413794,99.75999999999999,0.7999999999999999,0.5562477622627998
2023-02-07,East US,Storage,96,1163,445,73.8,1.08,0,2,7,2023,False,Tuesday,86.0,1676.0,275.0,95.0,990.0,364.0,69.0,510.0,453.0,82.66666666666667,1350.6666666666667,359.0,83.85714285714286,1203.0,353.7142857142857,79.53333333333333,1165.6666666666667,340.5,15.275252316519474,11.066896153673323,12.78127221915838,282.8539081104115,325.51907266190517,452.187353094766,85.01764522732914,78.31499278706526,85.56495818362512,0.2157303370786517,2.613483146067416,0.0825451418744626,68.33333333333333,103.68,0.8385714285714286,0.6030075187969925
2023-02-08,East US,Storage,59,511,279,100.87,0.97,0,2,8,2023,False,Wednesday,96.0,1163.0,445.0,66.0,1213.0,357.0,90.0,1278.0,456.0,80.33333333333333,1116.6666666666667,333.0,79.42857142857143,1093.4285714285713,328.42857142857144,78.76666666666667,1152.8,333.93333333333334,19.139836293274126,14.010200365651952,13.307201403578523,583.8804101297911,413.3145925090867,465.3944859860363,97.01546268507923,67.63100162612096,82.30470440877662,0.2114695340501792,1.831541218637993,0.11545988258317025,103.9896907216495,57.23,0.7942857142857143,0.5480844969566774
2023-02-09,East US,Storage,78,1093,422,100.92,0.8,0,2,9,2023,False,Thursday,59.0,511.0,279.0,86.0,1676.0,275.0,75.0,655.0,248.0,77.66666666666667,922.3333333333334,382.0,79.85714285714286,1156.0,353.2857142857143,79.53333333333333,1169.3,333.6,18.502252115170556,13.897584579446058,12.530606208560815,357.9404047230952,366.366847117294,453.6736750664247,89.9388681271896,65.07102346850004,81.91315838887779,0.1848341232227488,2.590047393364929,0.07136322049405307,126.14999999999999,62.400000000000006,0.7985714285714286,0.5794486215538848
2023-02-10,East US,Storage,62,1664,473,97.8,1.04,0,2,10,2023,False,Friday,78.0,1093.0,422.0,96.0,1163.0,445.0,79.0,1446.0,331.0,66.33333333333333,1089.3333333333333,391.3333333333333,77.42857142857143,1187.142857142857,373.57142857142856,79.1,1177.4333333333334,342.3,10.214368964029713,15.468862734076945,12.911769557401811,576.5087452357798,402.60047548052256,460.45956678483526,100.57004192767018,77.8456959693493,82.41156179348489,0.13107822410147993,3.517970401691332,0.037259615384615384,94.03846153846153,64.48,0.7742857142857142,0.5950590762620838
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,2,11,2023,True,Saturday,62.0,1664.0,473.0,59.0,511.0,279.0,95.0,990.0,364.0,67.33333333333333,1160.6666666666667,415.6666666666667,72.71428571428571,1149.2857142857142,371.85714285714283,78.43333333333334,1176.1666666666667,345.6333333333333,9.237604307034017,14.197585307770813,13.268275186955595,473.1430368644701,435.3545353256027,461.68955709051596,60.74811382531426,78.22281971272518,80.63646960206688,0.17613636363636365,2.059659090909091,0.08551724137931034,120.82105263157895,58.9,0.7271428571428572,0.5760830648048694
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,2,12,2023,True,Sunday,62.0,725.0,352.0,78.0,1093.0,422.0,66.0,1213.0,357.0,69.33333333333333,1223.0,381.3333333333333,75.28571428571429,1158.857142857143,366.42857142857144,78.3,1178.7333333333333,347.3333333333333,12.70170592217177,14.407339399466826,13.188683759585137,472.0879155411627,437.71887042234033,462.05776122974464,81.08226275415196,80.70492992553615,79.47254278976648,0.26332288401253917,4.012539184952978,0.065625,96.75789473684212,79.8,0.7528571428571429,0.5808807733619764
2023-02-13,East US,Storage,54,1472,280,109.15,1.03,0,2,13,2023,False,Monday,84.0,1280.0,319.0,62.0,1664.0,473.0,86.0,1676.0,275.0,66.66666666666667,1159.0,317.0,70.71428571428571,1129.7142857142858,367.14285714285717,77.4,1185.5333333333333,349.9,15.534906930308063,15.47809512089359,13.900136441900427,387.9213837880041,402.96059124340945,464.90909258457845,36.04164258188024,79.77766724137888,75.80935707872514,0.19285714285714287,5.257142857142857,0.036684782608695655,105.97087378640776,55.620000000000005,0.7071428571428572,0.5662728249194414
2023-02-14,East US,Storage,80,1034,359,94.7,1.05,0,2,14,2023,False,Tuesday,54.0,1472.0,280.0,62.0,725.0,352.0,96.0,1163.0,445.0,72.66666666666667,1262.0,319.3333333333333,68.42857142857143,1111.2857142857142,354.85714285714283,77.46666666666667,1171.0333333333333,352.23333333333335,16.289055630494158,11.886366740333907,13.907907285334888,219.55409356238377,404.1326986216756,462.54077049252226,39.501054838236115,72.03570543239543,74.94259105490673,0.22284122562674094,2.8802228412256268,0.07736943907156674,90.19047619047619,84.0,0.6842857142857143,0.5570354457572503
2023-02-15,East US,Storage,69,983,441,100.97,1.1,0,2,15,2023,False,Wednesday,80.0,1034.0,359.0,84.0,1280.0,319.0,59.0,511.0,279.0,67.66666666666667,1163.0,360.0,69.85714285714286,1178.7142857142858,378.0,77.56666666666666,1185.1,357.5,13.051181300301268,11.141941354308894,13.833201771982068,268.8140621321734,317.33983586775145,449.5842792379768,80.50465825031496,69.5844810284591,75.45939762319314,0.1564625850340136,2.2290249433106575,0.07019328585961343,91.79090909090908,75.9,0.6985714285714286,0.5908342284282134
2023-02-16,East US,Storage,62,538,470,92.98,0.97,0,2,16,2023,False,Thursday,69.0,983.0,441.0,54.0,1472.0,280.0,78.0,1093.0,422.0,70.33333333333333,851.6666666666666,423.3333333333333,67.57142857142857,1099.4285714285713,384.85714285714283,77.03333333333333,1178.5666666666666,361.6666666666667,9.07377172587747,10.8298529207795,14.12135417295951,272.83755850933227,400.70598412587464,457.7162713488251,57.57024694521761,76.64948047536159,78.14854702615297,0.13191489361702127,1.1446808510638298,0.11524163568773234,95.85567010309279,60.14,0.6757142857142856,0.5510920157536698
2023-02-17,East US,Storage,78,1832,207,96.08,0.85,0,2,17,2023,False,Friday,62.0,538.0,470.0,80.0,1034.0,359.0,62.0,1664.0,473.0,69.66666666666667,1117.6666666666667,372.6666666666667,69.85714285714286,1123.4285714285713,346.85714285714283,77.13333333333334,1221.7,357.73333333333335,8.020806277010644,11.141941354308894,14.117080223013133,657.4270555227654,442.9596885883474,456.23860590401756,144.2024040483838,90.37593442841691,82.88377127176273,0.37681159420289856,8.85024154589372,0.0425764192139738,113.03529411764706,66.3,0.6985714285714285,0.5631220909416398
2023-02-18,East US,Storage,87,510,416,102.96,1.03,1,2,18,2023,True,Saturday,78.0,1832.0,207.0,69.0,983.0,441.0,62.0,725.0,352.0,75.66666666666667,960.0,364.3333333333333,73.42857142857143,1092.7142857142858,356.0,77.03333333333333,1177.7666666666667,364.5,12.662279942148384,12.163567772343027,14.0331708839261,755.3039123425749,481.0102959001031,459.28990794511253,138.90404361764757,94.14173711307143,78.84850161478367,0.2091346153846154,1.2259615384615385,0.17058823529411765,99.96116504854368,89.61,0.7342857142857142,0.5477264590046544
2023-02-19,East US,Storage,83,605,322,100.05,0.98,1,2,19,2023,True,Sunday,87.0,510.0,416.0,62.0,538.0,470.0,84.0,1280.0,319.0,82.66666666666667,982.3333333333334,315.0,73.28571428571429,996.2857142857143,356.42857142857144,77.0,1138.7333333333333,365.8666666666667,4.5092497528228845,12.023785950000503,14.017230775752024,737.3644508201717,504.30239416634214,456.4457843194398,104.67568963231152,93.95186204090031,77.69823737996902,0.2577639751552795,1.8788819875776397,0.1371900826446281,102.09183673469387,81.34,0.7328571428571429,0.499391335481561
2023-02-20,East US,Storage,94,1766,321,85.85,0.96,0,2,20,2023,False,Monday,83.0,605.0,322.0,78.0,1832.0,207.0,54.0,1472.0,280.0,88.0,960.3333333333334,353.0,79.0,1038.2857142857142,362.2857142857143,77.26666666666667,1158.4,363.2,5.567764362830013,10.770329614269006,14.268202731787992,699.3427867171674,559.7221674741003,470.59797616693356,54.56189146281504,89.56880834627316,77.82358475955459,0.29283489096573206,5.501557632398754,0.053227633069082674,89.42708333333333,90.24,0.7899999999999999,0.5204439670605084
2023-02-21,East US,Storage,73,1446,295,96.57,0.92,0,2,21,2023,False,Tuesday,94.0,1766.0,321.0,87.0,510.0,416.0,80.0,1034.0,359.0,83.33333333333333,1272.3333333333333,312.6666666666667,78.0,1097.142857142857,353.14285714285717,76.5,1159.3333333333333,359.5,10.503967504392481,10.984838035522726,13.838352503098049,599.6668519547612,580.4734930989324,471.15802556835564,15.307950004273684,93.15476114407417,78.35540163586194,0.24745762711864408,4.901694915254238,0.050484094052558784,104.96739130434781,67.16,0.78,0.5499462943071965
2023-02-22,East US,Storage,74,1607,329,98.39,1.04,0,2,22,2023,False,Wednesday,73.0,1446.0,295.0,83.0,605.0,322.0,69.0,983.0,441.0,80.33333333333333,1606.3333333333333,315.0,78.71428571428571,1186.2857142857142,337.14285714285717,75.9,1194.8333333333333,355.8333333333333,11.846237095944566,10.451702982676807,13.529915768017748,160.0010416632764,607.3161489388414,463.09320454089374,17.776388834631444,84.79274452339372,77.07009050581625,0.22492401215805471,4.8844984802431615,0.04604853764779091,94.60576923076923,76.96000000000001,0.7871428571428571,0.5946294307196563
2023-02-23,East US,Storage,92,1186,403,118.86,1.02,0,2,23,2023,False,Thursday,74.0,1607.0,329.0,94.0,1766.0,321.0,62.0,538.0,470.0,79.66666666666667,1413.0,342.3333333333333,83.0,1278.857142857143,327.57142857142856,75.7,1181.0,355.3666666666667,10.692676621563615,8.406346808612286,13.233056831414592,212.43116532185235,537.3913622216834,456.6961564435865,55.220769039676945,69.74204170335405,76.72857820032685,0.228287841191067,2.9429280397022333,0.0775716694772344,116.52941176470588,93.84,0.8300000000000001,0.6410311493018259
2023-02-24,East US,Storage,92,625,416,102.58,0.99,0,2,24,2023,False,Friday,92.0,1186.0,403.0,73.0,1446.0,295.0,78.0,1832.0,207.0,86.0,1139.3333333333333,382.6666666666667,85.0,1106.4285714285713,357.42857142857144,77.03333333333333,1154.5666666666666,354.6666666666667,10.392304845413252,8.679477710860965,12.769800941751365,492.6604645527521,523.7966708379813,465.3725006570716,46.92902442341354,52.002747180179796,76.0509508582028,0.22115384615384615,1.5024038461538463,0.1472,103.61616161616162,91.08,0.85,0.5546007876834944
2023-02-25,East US,Storage,57,802,431,80.81,1.0,1,2,25,2023,True,Saturday,92.0,625.0,416.0,74.0,1607.0,329.0,87.0,510.0,416.0,80.33333333333333,871.0,416.6666666666667,80.71428571428571,1148.142857142857,359.57142857142856,77.03333333333333,1118.2333333333333,354.53333333333336,20.20725942163689,13.561148989107137,12.769800941751365,286.7943514088102,478.0074715494968,448.0404602521836,14.011899704656152,55.038947249068066,75.90862625703274,0.13225058004640372,1.8607888631090488,0.07107231920199501,80.81,57.0,0.8071428571428572,0.5755102040816327
2023-02-26,East US,Storage,68,1888,328,100.6,1.25,1,2,26,2023,True,Sunday,57.0,802.0,431.0,92.0,1186.0,403.0,83.0,605.0,322.0,72.33333333333333,1105.0,391.6666666666667,78.57142857142857,1331.4285714285713,360.42857142857144,77.3,1164.4,354.3666666666667,17.897858344878387,14.304511442864715,12.482125150624878,683.8486674696386,481.0016829987391,453.77934786823886,55.644706247165544,54.3993172226058,75.96300521253445,0.2073170731707317,5.7560975609756095,0.036016949152542374,80.47999999999999,85.0,0.7857142857142857,0.6673827425707125
2023-02-27,East US,Storage,64,1823,427,98.08,1.03,0,2,27,2023,False,Monday,68.0,1888.0,328.0,92.0,625.0,416.0,94.0,1766.0,321.0,63.0,1504.3333333333333,395.3333333333333,74.28571428571429,1339.5714285714287,375.57142857142856,76.33333333333333,1178.6,361.53333333333336,5.567764362829972,13.375528471980559,12.346529132075762,609.1061757471631,489.98328445735734,467.75904495576674,58.34666514320544,56.314169746926844,72.11281072919263,0.14988290398126464,4.269320843091335,0.03510696653867252,95.22330097087378,65.92,0.7428571428571429,0.6714643752237738
2023-02-28,East US,Storage,75,1868,462,99.65,0.88,0,2,28,2023,False,Tuesday,64.0,1823.0,427.0,57.0,802.0,431.0,73.0,1446.0,295.0,69.0,1859.6666666666667,405.6666666666667,74.57142857142857,1399.857142857143,399.42857142857144,76.33333333333333,1205.1,365.9,5.567764362829988,13.364843718467053,12.346529132075762,33.291640592411014,529.6179215785126,483.8142526161076,69.500599517798,51.67480734638188,74.13796551723328,0.16233766233766234,4.043290043290043,0.04014989293361884,113.23863636363637,66.0,0.7457142857142857,0.7016827783745077
2023-03-01,East US,Storage,65,1572,353,111.43,1.08,0,3,1,2023,False,Wednesday,75.0,1868.0,462.0,68.0,1888.0,328.0,74.0,1607.0,329.0,68.0,1754.3333333333333,414.0,73.28571428571429,1394.857142857143,402.85714285714283,75.6,1192.0333333333333,367.8,6.082762530298185,13.852969425533384,12.344480827339472,159.50026123280855,527.4973707901081,467.6343608015763,55.65069631190618,46.78827692000235,73.00656559988042,0.18413597733711048,4.453257790368272,0.041348600508905854,103.17592592592592,70.2,0.7328571428571429,0.6991765127103474
2023-03-02,East US,Storage,62,1008,453,107.91,0.91,0,3,2,2023,False,Thursday,65.0,1572.0,353.0,64.0,1823.0,427.0,92.0,1186.0,403.0,67.33333333333333,1482.6666666666667,422.6666666666667,69.0,1369.4285714285713,410.0,75.36666666666666,1208.6333333333334,367.8,6.806859285554011,11.547005383792579,12.538171602208868,436.90426106108634,543.2972964970036,451.13676214748835,60.50068870131431,50.48432099837169,73.00656559988042,0.1368653421633554,2.225165562913907,0.061507936507936505,118.58241758241758,56.42,0.6900000000000001,0.6864303616183316
2023-03-03,East US,Storage,81,648,463,114.03,0.86,0,3,3,2023,False,Friday,62.0,1008.0,453.0,75.0,1868.0,462.0,92.0,625.0,416.0,69.33333333333333,1076.0,423.0,67.42857142857143,1372.7142857142858,416.7142857142857,75.06666666666666,1187.6333333333334,368.03333333333336,10.21436896402969,8.141603913585826,12.281001119849606,465.7381238421439,538.0894331756001,462.3207934886273,60.82762530298226,54.38968739787038,73.30873934509994,0.17494600431965443,1.3995680345572354,0.125,132.59302325581396,69.66,0.6742857142857143,0.6880773361976369
2023-03-04,East US,Storage,65,736,478,105.87,1.22,1,3,4,2023,True,Saturday,81.0,648.0,463.0,65.0,1572.0,353.0,57.0,802.0,431.0,69.33333333333333,797.3333333333334,464.6666666666667,68.57142857142857,1363.2857142857142,423.42857142857144,74.73333333333333,1190.3333333333333,375.7,10.21436896402969,6.900655593423657,12.417821823918027,187.67347530573764,550.1983624977801,459.3297465785925,12.583057392118233,59.1406716872493,72.34312397323522,0.13598326359832635,1.5397489539748954,0.08831521739130435,86.77868852459017,79.3,0.6857142857142858,0.6833512352309344
2023-03-05,East US,Storage,84,905,342,90.09,0.94,1,3,5,2023,True,Sunday,65.0,736.0,478.0,62.0,1008.0,453.0,68.0,1888.0,328.0,76.66666666666667,763.0,427.6666666666667,70.85714285714286,1222.857142857143,425.42857142857144,74.9,1172.3,376.06666666666666,10.214368964029713,9.007933011676895,12.510271641803957,130.6101068064794,518.4863960193585,459.5659233788276,74.56764266981585,55.50032174938879,72.13633324970591,0.24561403508771928,2.646198830409357,0.09281767955801105,95.8404255319149,78.96,0.7085714285714285,0.6129609738632295
2023-03-06,East US,Storage,51,1292,452,101.0,0.95,0,3,6,2023,False,Monday,84.0,905.0,342.0,81.0,648.0,463.0,64.0,1823.0,427.0,66.66666666666667,977.6666666666666,424.0,69.0,1147.0,429.0,73.43333333333334,1182.3666666666666,379.0,16.563010998406444,11.618950038622316,12.650973339501661,285.0339161105804,450.42535452614123,458.74186891851343,72.19418259112025,56.41512799477309,73.40675530315934,0.11283185840707964,2.8584070796460175,0.039473684210526314,106.31578947368422,48.449999999999996,0.6900000000000001,0.574937343358396
2023-03-07,East US,Storage,68,786,204,84.49,1.01,0,3,7,2023,False,Tuesday,51.0,1292.0,452.0,65.0,736.0,478.0,75.0,1868.0,462.0,67.66666666666667,994.3333333333334,332.6666666666667,68.0,992.4285714285714,392.14285714285717,73.5,1168.1333333333334,373.9,16.502525059315406,11.313708498984832,12.615671698874907,264.56442189631883,331.7960503797757,464.34861556982077,124.26316161008197,99.26635645479031,80.00618510573041,0.3333333333333333,3.8529411764705883,0.08651399491094147,83.65346534653465,68.68,0.68,0.4974579305406373
2023-03-08,East US,Storage,99,1586,315,89.38,1.05,0,3,8,2023,False,Wednesday,68.0,786.0,204.0,84.0,905.0,342.0,65.0,1572.0,353.0,72.66666666666667,1221.3333333333333,323.6666666666667,72.85714285714286,994.4285714285714,386.7142857142857,73.93333333333334,1165.1333333333334,375.23333333333335,24.337899115029078,16.097914683053148,13.266325877907972,404.65458521229374,335.8887996261342,461.23460507592034,124.22694286399125,102.74193283126772,78.62248661991578,0.3142857142857143,5.034920634920635,0.06242118537200504,85.12380952380951,103.95,0.7285714285714285,0.4984604368063015
2023-03-09,East US,Storage,75,1009,395,90.81,1.15,0,3,9,2023,False,Thursday,99.0,1586.0,315.0,51.0,1292.0,452.0,62.0,1008.0,453.0,80.66666666666667,1127.0,304.6666666666667,74.71428571428571,994.5714285714286,378.42857142857144,73.23333333333333,1160.0,373.56666666666666,16.258331197676277,15.370038882127005,12.599078601596055,412.8474294457944,335.895746297794,462.11530133088854,95.91836807063258,98.76716246279605,77.61606807220069,0.189873417721519,2.5544303797468353,0.07433102081268583,78.96521739130435,86.25,0.7471428571428571,0.498532044396706
2023-03-10,East US,Storage,57,1444,278,92.17,0.97,0,3,10,2023,False,Friday,75.0,1009.0,395.0,68.0,786.0,204.0,81.0,648.0,463.0,77.0,1346.3333333333333,329.3333333333333,71.28571428571429,1108.2857142857142,352.0,73.16666666666667,1191.1,373.53333333333336,21.071307505705487,16.377975920060955,12.682008253164542,300.64319937981884,333.74476988946407,448.11500602042963,59.80245256955056,97.10303805751893,77.65828478277308,0.20503597122302158,5.194244604316546,0.039473684210526314,95.02061855670104,55.29,0.7128571428571429,0.555531686358754
2023-03-11,East US,Storage,59,1491,419,108.14,0.88,1,3,11,2023,True,Saturday,57.0,1444.0,278.0,99.0,1586.0,315.0,65.0,736.0,478.0,63.666666666666664,1314.6666666666667,364.0,70.42857142857143,1216.142857142857,343.57142857142856,72.53333333333333,1204.3666666666666,373.43333333333334,9.865765724632476,16.910126580022464,12.904779476354237,265.756153895509,314.84251543241373,450.9928115745904,75.43871685016926,86.30345134631456,77.59562880211351,0.14081145584725538,3.558472553699284,0.039570757880617036,122.88636363636364,51.92,0.7042857142857143,0.609595417114214
2023-03-12,East US,Storage,74,1289,412,102.27,1.13,1,3,12,2023,True,Sunday,59.0,1491.0,419.0,75.0,1009.0,395.0,84.0,905.0,342.0,63.333333333333336,1408.0,369.6666666666667,69.0,1271.0,353.57142857142856,72.93333333333334,1191.8666666666666,371.4,9.29157324317755,15.96871942267136,12.752101472072091,105.70241246064397,283.48662519890945,442.9389880406068,79.46277954698881,90.06452713260097,75.67197814159516,0.1796116504854369,3.128640776699029,0.057408844065166796,90.50442477876106,83.61999999999999,0.6900000000000001,0.6370927318295739
2023-03-13,East US,Storage,62,1989,457,83.93,1.02,0,3,13,2023,False,Monday,74.0,1289.0,412.0,57.0,1444.0,278.0,51.0,1292.0,452.0,65.0,1589.6666666666667,429.3333333333333,70.57142857142857,1370.5714285714287,354.2857142857143,72.93333333333334,1234.0,374.9,7.937253933193755,14.36264997435068,12.752101472072091,360.2795211128901,393.2492242598234,456.89559661578767,24.2143208315522,90.990318689617,77.15740740357573,0.13566739606126915,4.352297592997812,0.03117144293614882,82.28431372549021,63.24,0.7057142857142857,0.6870032223415682
2023-03-14,East US,Storage,84,1747,209,102.6,1.08,0,3,14,2023,False,Tuesday,62.0,1989.0,457.0,59.0,1491.0,419.0,68.0,786.0,204.0,73.33333333333333,1675.0,359.3333333333333,72.85714285714286,1507.857142857143,355.0,72.93333333333334,1249.5666666666666,371.23333333333335,11.015141094572213,15.137465347371005,12.752101472072091,355.51089997354524,315.1488688283846,466.37403098972953,132.1224179817087,89.6232856646826,82.34481049885257,0.4019138755980861,8.358851674641148,0.048082427017744706,94.99999999999999,90.72,0.7285714285714285,0.7558181167203724
2023-03-15,East US,Storage,75,1992,401,87.63,0.87,0,3,15,2023,False,Wednesday,84.0,1747.0,209.0,74.0,1289.0,412.0,99.0,1586.0,315.0,73.66666666666667,1909.3333333333333,355.6666666666667,69.42857142857143,1565.857142857143,367.2857142857143,73.63333333333334,1266.9,375.26666666666665,11.060440015358049,10.113640011673132,12.243177785969243,140.59279260806156,365.29733486181334,484.24682720196773,130.06664958141016,89.11923527072067,80.66830054391664,0.18703241895261846,4.967581047381546,0.03765060240963856,100.72413793103448,65.25,0.6942857142857143,0.784890798424633
